Unnamed: 0,bike_name,price,kms_driven,owner,brand
7558,KTM Duke 250cc,170000.0,3500.0,First Owner,KTM
21191,Yamaha FZ 150cc,45000.0,18742.0,First Owner,Yamaha
30398,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
30433,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,Bajaj
14214,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,Bajaj
10533,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
27550,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
24220,Hero Hunk Rear,25000.0,48587.0,First Owner,Hero
22878,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,Bajaj
29879,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,Royal Enfield
15348,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
790,Bajaj Pulsar 150cc,45000.0,22000.0,First Owner,Bajaj
4405,Hero CD Deluxe,30500.0,22598.0,First Owner,Hero
27416,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,Bajaj
26021,Royal Enfield Classic,87000.0,16336.0,First Owner,Royal Enfield
24409,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,Bajaj
22351,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
19076,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
12802,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
32212,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
6373,Hero Splendor Plus,42000.0,9817.0,First Owner,Hero
12295,TVS Apache RTR,30000.0,6639.0,First Owner,TVS
9248,Bajaj Pulsar 150cc,29500.0,115152.0,First Owner,Bajaj
13701,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,Bajaj
9165,Royal Enfield Thunderbird,103000.0,14400.0,First Owner,Royal Enfield
22206,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,Bajaj
26839,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,Royal Enfield
11615,Yamaha FZ 150cc,45000.0,18742.0,First Owner,Yamaha
19473,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
17394,Bajaj Avenger Street,55005.0,6600.0,First Owner,Bajaj
31758,Bajaj Avenger Street,55005.0,6600.0,First Owner,Bajaj
14223,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
12837,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,Suzuki
28833,Royal Enfield Classic,87000.0,16336.0,First Owner,Royal Enfield
19057,Hero CD Deluxe,18000.0,22824.0,First Owner,Hero
11677,Hero Passion 100cc,18000.0,3869.0,First Owner,Hero
250,Bajaj Avenger 220cc,45600.0,18000.0,Second Owner,Bajaj
26020,Bajaj Avenger Street,55005.0,6600.0,First Owner,Bajaj
18973,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,Royal Enfield
27640,Hero Hunk Rear,25000.0,48587.0,First Owner,Hero
17834,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,Suzuki
21306,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,Suzuki
16721,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,Bajaj
900,Hero Passion 100cc,21100.0,30000.0,First Owner,Hero
16974,Honda CB Trigger,43000.0,42837.0,First Owner,Honda
28320,Royal Enfield Bullet,105000.0,20000.0,First Owner,Royal Enfield
29144,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
31273,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,Bajaj
20430,Bajaj Avenger Street,80000.0,7127.0,First Owner,Bajaj
5777,Bajaj Avenger Street,47000.0,38561.0,First Owner,Bajaj
27822,Yamaha FZ 150cc,45000.0,18742.0,First Owner,Yamaha
9194,Hero Ambition 135cc,5000.0,82178.0,First Owner,Hero
330,Hero Karizma ZMR,55000.0,32000.0,First Owner,Hero
7901,Bajaj Pulsar 150cc,70000.0,10000.0,First Owner,Bajaj
31688,Yamaha Fazer 25,123000.0,14500.0,First Owner,Yamaha
8978,Bajaj Discover 100cc,17000.0,14821.0,First Owner,Bajaj
16090,Royal Enfield Classic,95500.0,18000.0,First Owner,Royal Enfield
17102,TVS Apache RTR,30000.0,6639.0,First Owner,TVS
7091,Bajaj Discover 125M,35000.0,12000.0,First Owner,Bajaj
27784,Yamaha FZ 150cc,45000.0,18742.0,First Owner,Yamaha
31120,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,Bajaj
16778,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,Bajaj
13505,Bajaj Avenger Street,70000.0,8000.0,First Owner,Bajaj
26219,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,Bajaj
3053,Royal Enfield Thunderbird,110000.0,14201.0,First Owner,Royal Enfield
16497,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,Bajaj
19587,Hero Passion Pro,32000.0,12000.0,First Owner,Hero
